Genre,Poem,Poem Url
Death,in paradise that i said lake should jumpinto a you          so how’d i miss the maw andrun from paradise into below the spoutand ride the rim and circle down the furwhere white collects to silver ringbefore the drop          the lightless part i dareyou not to think of abe while coursingcoursed half crane's,https://www.poets.org/poetsorg/poem/untitled-3
Death,"for Etta Silver (1913–2013)		 	This is where the poem holds its breath, where the usable truth sways, sorrowing,and the people sway with the truth of it, and this is where the poem enters the dark.This is where the book closes and the clockopens and the clock closes and the book opens to",https://www.poets.org/poetsorg/poem/ettas-elegy
Death,"We were the family there on his bed the five of us touching his arms, his chest, cradling his head.For children bending to him, to ease his departure, bless his mysteriousjourney— then I alone uncovering the bony legs, preparing him for rest.Now I, in the limbo of our fashioned earth, cannot remember how to bealive, crossing abandoned fields, edges of cracked white sea, high priest",https://www.poets.org/poetsorg/poem/last-night-0
Death,When was the last time you mailed a postcard?My mother kept the ones I sent her. My sister mailed them backto me after my mother died. I had forgotten I had writtenso many small notes to my mother. The price of stampskept changing. I was always mentioning on the back,https://www.poets.org/poetsorg/poem/postcards
Death,"I crossed quite a few of your rivers, my gods, into this plain where thirst reigns I heard the cry of mourners the long cooing of the African wren at dusk the laughter of the children at dawn had long ceasednight comes fast in our landwhere indeed are the promised vistas the open fields, blue skies, the",https://www.poets.org/poetsorg/poem/gallows-once
Death, “the tongues of dying men/enforce attention like deep harmony.”,https://www.poets.org/poetsorg/poem/allegorical-baraka
Death,"Cashel, Ireland, 2,000 B.C. In ancient Ireland, bogs were sacred areas; a cool wetland mirage metersdeep of peat during demoralizingdrought. Greenish-brown landscapeof mystery, insufferably slow plantgrowth. What must a farmer have thought as his wife offered a vessel of golden butter to appease a mercilessdeity? He plunges his hand",https://www.poets.org/poetsorg/poem/cashel-man
Death,I dig her up and plop her down in a wicker chair. She’s going to make apple sauce and I’m going to get drunk.She’s cutting worms out of the small green apples from the back yardand I’m opening up a bottle. It erects like a towerin the city,https://www.poets.org/poetsorg/poem/making-apple-sauce-my-dead-grandmother
Death,after the news of the deadwhether or not we knew them we are saying thank you,
Death,"In the cold heavy rain, through its poor lens,a woman who might be a man writes with a can of blue paint large numbers on the sides of beached whales—even on the small one who is still living, heavingthere next to its darkening mother where the very air is a turnstile…I’m certain this woman is",https://www.poets.org/poetsorg/poem/transtromer
Death," The deep wine of it risen tall abovethe buried 	corm, its ornamental spathe furrowed thought-fully, to human 	 ",https://www.poets.org/poetsorg/poem/corpse-flower-luna-moth
Death,as if opening a crepe sailon a raft of lindendownriver with noglacial cut swerve downsoft like bourbon if I couldask the waters thento chop to shakean apology when you cryI feel a wet bank in mering dry here I’ll wrap youin the piano shawl from the uprightto your fists a,https://www.poets.org/poetsorg/poem/i-could-let-you-go
Death,"We are underwater off the coast of Belize.The water is lit up even though it’s darkas if there are illuminated seashellsscattered on the ocean floor.We’re not wearing oxygen tanks,yet staying underwater for long stretches.We are looking for the body of the boywe lost. Each year he grows a little older.Last",https://www.poets.org/poetsorg/poem/jonathan
Death,"in memoryEventually one dreams the real thing.The cave as it was, what we paid to straddleone skinny box-turned-seat down the middle, narrow boatmade special for the state park, the wet, the trickypassing into",https://www.poets.org/poetsorg/poem/and-every-after
Death,"for Seamus Heaney a box of coconut watertwo cans of coconut milk so many looking for help some people care when a poet dies a poem is a consciencea report card, a confession: today my lies were a motor that spun the Earth how can you get",https://www.poets.org/poetsorg/poem/shift-5
Death,Yellow gold is meaningless Learning is better than pearls A woman without brilliance Leaves nothing but dim children You can hawk your gold if you’re hungry Sell your mule when you’re desperate What can you do with so many poems Sprouting dead hairs in an empty coffin *Lotus: pink dewlapped,https://www.poets.org/poetsorg/poem/two-inch-fables
Death,"When they die we change our mindsabout them. While they live we seethe plenty hard they’re trying, to be a star, or nice, or wise,and so we do not quite believe them. When they die, suddenly they arewhat they claimed. Turns out,that’s what one of those",https://www.poets.org/poetsorg/poem/when-they-die-we-change-our-minds-about-them
Death,You didn't win the Cyndi Lauper look-alike contest at the skating rink. Pretending to understand you're in therapy. How long do you spend thinking about women's arms.We were supposed to do it 23 times before we broke up. To honor the day we met.Suddenly everyone values at home child care now that men do it.You,https://www.poets.org/poetsorg/poem/amy-check-my-square-inch-land
Death,"It is 3:00 in the torpid New South, three days past Bastille Day & yes         this is the form you fashioned, isn't it? Exact & fast & haunted as the opening chords of ""Sweet Jane""         (Mott the Hoople version), which pulses from the minivan as I drive from shrink to soccer camp, shirtpocket         staining my",https://www.poets.org/poetsorg/poem/another-epistle-frank-ohara
Death,I. the mind wanders as a line of poetry taking flight meanders in the way birds spreading wings lift into space knowing skies are full of surprises like errançities encountering restless journeys as in the edgy solos of miles davis or jimi hendrixlisten to night-song of sea waves crashing in foaming with voices carrying liquid,https://www.poets.org/poetsorg/poem/errancities
Death,"The sea has white points that I don't know and tempo, so good it wags good in my embrace, I corrupt sweetly— and slight it laments the aches at the knee touched to me. Without spite I remind you of an immense day of joy but you forget true knowledge. If the night is",https://www.poets.org/poetsorg/poem/poem-dedicated-spatola
Death,"I wind the sheet of elegywhile he's still alive, I can't help it, I follow his breath while he sleeps,greet each coming and going, with an Ave.                   (Because of how the quick become the dead.)But right now he's showering with a gospel choir, radiohalf on and half off that station. And today's heaven is half hell,half whole, half",https://www.poets.org/poetsorg/poem/paradise-black-ice
Death,"They all wore little hats Vermont that  I Can see, the river its coronet Of yellow beetles—crawling, Flying—the flowers wearing The river for a hat. I can see thatWhen I stand alone Upon this acre as now Sober and living, the same, the same.They wore: Hats. They are not dead, John and Johnny and John, Which is a fine name for a",https://www.poets.org/poetsorg/poem/gihon
Death,"Thirteen on ice, skating, I died. Boys dragged soft fields with the lifts in their shoes. We'd gone in search of the other, the fat girl. Hurried to drown her past Hurricane Ridge. White snowed on white, ice over feathers. Cutters knit sweaters, buried alive. Our parents wore dog suits",https://www.poets.org/poetsorg/poem/scryers-bridge
Death,"A De Chirico head aslant on a coverlet, body mostly flown, the dazed prayers dumb.The ritual cigarette, the ritual drink: incense, holy water. No ambivalence, the woman inside fled, the whispers I make of tenderness—hers—she sleeps through.She's in that corridor, tunnel, the light is left on— shut if off. But the nurse has to",https://www.poets.org/poetsorg/poem/body-mostly-flown
Death,It began:1. Life is not fair2. How can I be happy while others suffer3. How can I not be happy while others suffer4. Others will suffer whether or not I am happy5. It is not the suffering of others that causes my happiness6. It is not the not-suffering of others,https://www.poets.org/poetsorg/poem/death-way-life-it-began
Death,"Some lose children in lonelier ways: tetanus, hard falls, stubborn feversthat soak the bedclothes five nights running. Our two boys went out to skate, brokethrough the ice like battleships, came back to us in canvas bags: curledfossils held fast in ancient stone, four hands reaching. Then twosad beds wide enough for planting wheat or summer-squash",https://www.poets.org/poetsorg/poem/graves-we-filled-fire
Death,"          in memory of Seth Walsh, Justin Aaberg, Billy Lucas, and Tyler ClementiThere are those who suffer in plain sight, there are those who suffer in private. Nothing but secondhand details: a last shower, a request for a pen, a tall red oak.There are those who suffer in private. The one in Tehachapi, aged 13. A",https://www.poets.org/poetsorg/poem/september-elegies
Death,"With rod and tackle box,I'm slogging through soft sand,a red sun going down in the surf, swag-belly clouds drifting inwith Ray, only two months dead,going on about girls that summerwe studied French in Québec and guzzled Labatts at the Chien d'Or,about how he'll marry again, keepat it",https://www.poets.org/poetsorg/poem/release
Death,"Pretty girl. The weather has knocked her down again and given her to the lake to wear as a skin.Why am I always being the weather? There were days in the winter when her smile was so lovely I felt the breathing of my own goodness, though it remained fetal and separate. I was a",https://www.poets.org/poetsorg/poem/winter-gold-river
Death,"From our old friendshipI never thought I'd ever remember again How a whole tribe, such a strange groupTo me and maybe no less strange to you,Adopted you. ",https://www.poets.org/poetsorg/poem/once-more-feeling
Death,"Daphne was known within these doors And to these streets. Lovely her humor and lovely her smile We tear our garments and sit on low boxes Let's see who can sing the best story.Amaryllis I will praise as best I can Taking my turn to raise our Daphne up Among the stars, Daphne shall be high Among",https://www.poets.org/poetsorg/poem/i-too-was-loved-daphne
Death,"This is what our dying looks like. You believe in the sun. I believe I can’t love you. Always be closing, Said our favorite professor before He let the gun go off in his mouth. I turned 29 the way any man turns In his sleep, unaware of the earth Moving beneath him, its plates in Their places,",https://www.poets.org/poetsorg/poem/another-elegy
Death,"An away of practice the other is Like a river out of acts the other is Hapless, unheard, with marks upon him Having dallied in tarrying unwisely Backlit at an undecidable remove In a house of marks the other is Useless deciding whether to go Or wait in best practices like a child A hapless river filled with",https://www.poets.org/poetsorg/poem/vague-cadence
Death,My mother lives under the ground so I am drawn to that countrystill air coolswater trickles black roots tower down in her houseup here a skynever whole buoys aroundlight of the moon ,https://www.poets.org/poetsorg/poem/things-come-amneoir-my-mother-lives-under-ground
Death,"Bone-spur, stirrup of veins—white colt a tree, sapling bone again, worn to a splinter, a steeple, the birch agroundin its ravine of leaves. Abide with me, arrive at its skinned branches, its arms pulled from the sapling, your wrist taut,each ganglion a gash in the tree's rent trunk, a child's hackwork, love plus love, my palms",https://www.poets.org/poetsorg/poem/birch
Death,"Do not pretend that you don't like it when we threaten you.We see you getting pheromone stink under the collar, moaning, baldly. Motionless, picturing decay.When we creak your step, when we crack your glass, when we tap tap tap,that is a bonethat is all we havethough we are very shiny, and filled with beetles.We are",https://www.poets.org/poetsorg/poem/dead-girls-speak-unison
Death,"I woke up real early to write about death (the lake through the trees) from the angle of the angel. There's the kind of angel that when I say Someone please push me out of the way Of this bad poem like it was a bus.—well, it comes running & tackles me and oh,",https://www.poets.org/poetsorg/poem/death-all
Death,"It's the start of baseball season, and I am thinking againas I do every yearin early April nowthat I live in Californiawhere afternoon is a bluespan to languidly crossof those long onesyou used to sort of sleepthrough getting drunkon many beers, lying",https://www.poets.org/poetsorg/poem/poem-jack-spicer
Death,"Should the painful condition of irreversible paralysis last longer than forever or at least until your death by bowling ball or illegal lawn dart or the culture of death, which really has it out for whoever has seen better days but still enjoys bruising marathons of bird watching, you, or your beleaguered caregiver stirring dark witch's brews",https://www.poets.org/poetsorg/poem/users-guide-physical-debilitation
Death,"1Before he left for combat, he took care of everything: someone to plow the driveway, cut the grass. And the letter he wrote me, just in case, sealed, somewhere, in a drawer; can't be opened, must be opened if he doesn't return. I feel for my keys,hear his voice: Less is better. Late for work, still, I linger at the window of the",https://www.poets.org/poetsorg/poem/letters
Death,"1 in my father's tomb the gods have been buried for millennia in Crete Mycenae Mexico or Babylon and your task, young ephebe, is radically changed we're not talking about singing in chorus by the light of the moon nor pretending to the warmth of a bonfire shepherding a metallic herd we're talking about carefully observing",https://www.poets.org/poetsorg/poem/alamogordo-1945
Death,I might travel his death a creaking and swaying beneath me stopthere are static expressions freed now and passing along the walls stopan object isn’t what is hidden but what smiles out from the hiding pleasewith only the slightest effort I might abandon every father stopor read them all cover,https://www.poets.org/poetsorg/poem/please-advise-stop-i-might-travel-his-death-creaking-and-swaying-beneath-me-stop
Death,my father's dying makes stairs of every line of text seeming neither to go up or down   stop   that I make the nodding motion to help myself feel I understand stopin common with his bafflement I find comprehension alone will not suffice stopthat I begin to find other books in other rooms,https://www.poets.org/poetsorg/poem/please-advise-stop-my-fathers-dying-makes-stairs-every-line-text-seeming-neither-go-or
Death,"A second ago my heart thump went and I thought, ""This would be a bad time to have a heart attack and die, in the middle of a poem,"" then took comfort in the idea that no one I have ever heardof has ever died in the middle of writinga poem, just",https://www.poets.org/poetsorg/poem/poet-immortal-bird
Death,"My mother and I and the dog were floating Weightless in the kitchen. Silverware Hovered above the table. Napkins drifted Just below the ceiling. The dead who had been crushed By gravity were free to move about the room, To take their place at supper, lift a fork, knife, spoon— A spoon, knife, fork that, outside",https://www.poets.org/poetsorg/poem/space-station-0
Death,"When I wake up, heart up my throat, a fear taste— getting ready forthe changing skin.Your hat on the knob of the banister, tilted. You ask, why are you holding up your headwith your hand? I'm tired, stripped down, maybeI passed one of my deaths getting ready forthe changing skin. Sometimes, love, I can be your sister,",https://www.poets.org/poetsorg/poem/changing-coat
Death,"47. I want to make a dark mirror out of writing: one child facing the other, like Dora and little Hans. I want to write, for example, about the violence done to my father's body as a child. In this re-telling, India is blue, green, black and yellow like the",https://www.poets.org/poetsorg/poem/humanimal-i-want-make-dark-mirror-out-writing
Death,"After I've goosed up the fire in the stove with Starter Loggso that it burns like fire on amphetamines; after it's imprisoned,screaming and thrashing, behind the stove door; after I'velistened to the dead composers and watched the brown-plus-graydeer compose into Cubism the trees whose name I",https://www.poets.org/poetsorg/poem/burial
Death,"Brother, today I sit on the brick bench outside the house,where you make a bottomless emptiness. I remember we used to play at this hour of the day, and mamawould calm us: ""There now, boys..."" Now I go hide as before, from all these eveningprayers, and I hope that you",https://www.poets.org/poetsorg/poem/my-brother-miguel-memoriam
Death,"There are cemeteries that are lonely, graves full of bones that do not make a sound, the heart moving through a tunnel, in it darkness, darkness, darkness, like a shipwreck we die going into ourselves, as though we were drowning inside our hearts, as though we lived falling out of the skin into the soul.And there",https://www.poets.org/poetsorg/poem/nothing-death
Death,"My mother never forgave my father for killing himself, especially at such an awkward time and in a public park, that spring when I was waiting to be born. She locked his name in her deepest cabinet and would not let him out, though I could hear him thumping. When I came down from the attic with the pastel portrait in",https://www.poets.org/poetsorg/poem/portrait
Death,"He gossips like my grandmother, this man with my face, and I could stand amused all afternoon in the Hon Kee Grocery, amid hanging meats he chops: roast pork cut from a hog hung by nose and shoulders, her entire skin burnt crisp, flesh I know to be sweet, her shining face grinning up at ducks dangling single file, each pierced by black hooks through breast,",https://www.poets.org/poetsorg/poem/cleaving
Death,"In the steamer is the troutseasoned with slivers of ginger, two sprigs of green onion, and sesame oil.We shall eat it with rice for lunch,brothers, sister, my mother who willtaste the sweetest meat of the head,holding",https://www.poets.org/poetsorg/poem/eating-together
Death,"Waking from comalike sleep, I saw the poppies, with their limp necks and unregimented beauty. Pause, I thought, say something true: It was night, I wanted to kiss your lips, which remained supple, but all the water in them had been replaced with embalming compound. So I was angry. I loved the poppies, with their wide-open",https://www.poets.org/poetsorg/poem/poppies-0
Death,"They say that you, a road builder Had such love for our country You rushed out and waved your torch To call the bombs down on yourself And save the road for the troopsAs my unit passed on that worn road The bomb crater reminded us of your story Your grave is radiant with bright-colored stones Piled",https://www.poets.org/poetsorg/poem/bomb-crater-sky
Death,"Since there was no mother for the peach tree we did itall alone, which made the two of us closer though closeness brought its loneliness, and it would have been better I think sometimes to be sterile from the start just to avoid the painwhich in my life this far has",https://www.poets.org/poetsorg/poem/my-sisters-funeral
Death,"My language has its own worldwhere he doesn't know how to live, but he should learn my language; then he can call my mother to say that I am dead. I drive too fastand someone else drives too fastand we crash on the icy road. The death sweeps me away. He can",https://www.poets.org/poetsorg/poem/foreign-wife-elegy
Death,"Since I'm condemned to death by your decree, Fabio, and don't appeal, resist or flee the wrathful judgment, hear me, for there's no culprit of such guilt should be refused confession.Because, you say, you've been informed my breast has caused offence to you, I stand condemned, ferocious one.Does uncertain news, not fact, achieve more in your obdurate",https://www.poets.org/poetsorg/poem/im-condemned
Death,We heard the creaking clutch of the crankas they drew it up by cable and wheeland hung it sleek as a hull from the roof. Grennan jammed open the great jawsand we saw how the upper jaw hung fromthe skull. We flinched at the stench of,https://www.poets.org/poetsorg/poem/shark-3
Death,"Someone just died but I'm still alive and yet I don't have a soul anymore. All I have left is a transparent body inside of which transparent doves hurl themselves on a transparent dagger held by a transparent hand. I see struggle in all its beauty, real struggle which nothing",https://www.poets.org/poetsorg/poem/forest-axe
Death,I am leading a quiet life in Mike’s Place every day watching the champs of the Dante Billiard Parlor and the French pinball addicts. I am leading a quiet life on lower East Broadway. I am an American. I was an American boy. I read the American Boy Magazine and became a boy scout in the suburbs. I thought I was Tom,https://www.poets.org/poetsorg/poem/autobiography
Death,"Suddenly night crushed out the day and hurled Her remnants over cloud-peaks, thunder-walled. Then fell a stillness such as harks appalled When far-gone dead return upon the world.There watched I for the Dead; but no ghost woke. Each one whom Life exiled I named and called. But they were all too far, or dumbed, or",https://www.poets.org/poetsorg/poem/unreturning
Death,"There were three stout pillars that held up all The weight and tradition of Wingate Hall. One was Cudjo and one was you And the third was the mistress, Mary Lou. Mary Lou Wingate, as slightly made And as hard to break as a rapier-blade. Bristol's daughter and Wingate's bride, Never well since the last child died But",https://www.poets.org/poetsorg/poem/john-browns-body-there-were-three-stout-pillars-held-all
Death,On summer afternoons I sit Quiescent by you in the park And idly watch the sunbeams gild And tint the ash-trees' bark.Or else I watch the squirrels frisk And chaffer in the grassy lane, And all the while I mark your voice Breaking with love and pain.I know a woman who would give Her chance of heaven
Death,"I have a rendezvous with Life, In days I hope will come, Ere youth has sped, and strength of mind, Ere voices sweet grow dumb. I have a rendezvous with Life, When Spring's first heralds hum. Sure some would cry it's better far To crown their days with sleep Than face the road, the wind and rain, To heed",https://www.poets.org/poetsorg/poem/i-have-rendezvous-life
Death,"You are turned wraith. Your supple, flitting hands, As formless as the night wind’s moan, Beckon across the years, and your heart’s pain Fades surely as a stainèd stone. And yet you will not let me rest, crying And calling down the night to me A thing that when your body moved and glowed, Living, you",https://www.poets.org/poetsorg/poem/jake
Death,"Then Almitra spoke, saying, We would ask now of Death.And he said:You would know the secret of death.But how shall you find it unless you seek it in the heart of life?",https://www.poets.org/poetsorg/poem/death
Death,"I kissed a kiss in youthUpon a dead man’s brow; And that was long ago,—And I’m a grown man now, It’s lain there in the dust,Thirty years and more;— My lips that set a lightAt a dead man’s door. ",https://www.poets.org/poetsorg/poem/scintilla
Death,"Gazing upon him now, severe and dead, It seemed a curious thing that she had lain Beside him many a night in that cold bed, And that had been which would not be again. From his desirous body the great heat Was gone at last, it seemed, and the taut nerves Loosened forever. Formally the sheet Set",https://www.poets.org/poetsorg/poem/sonnet-ungrafted-tree-xvii
Death,"Listen, children: Your father is dead. From his old coats I'll make you little jackets; I'll make you little trousers From his old pants. There'll be in his pockets Things he used to put there, Keys and pennies Covered with tobacco; Dan shall have the pennies To save in his bank; Anne shall have the keys To make a pretty noise with. Life must",https://www.poets.org/poetsorg/poem/lament
Death,"I am less of myself and more of the sun; The beat of life is wearing me To an incomplete oblivion, Yet not to the certain dignity Of death. They cannot even die Who have not lived.",https://www.poets.org/poetsorg/poem/flash
Death,"Two fairies it wasOn a still summer day Came forth in the woods With the flowers to play.The flowers they pluckedThey cast on the ground For others, and thoseFor still others they found.Flower-guided it",https://www.poets.org/poetsorg/poem/spoils-dead
Death,"She rose among us where we lay. She wept, we put our work away. She chilled our laughter, stilled our play; And spread a silence there. And darkness shot across the sky, And once, and twice, we heard her cry; And saw her lift white hands on high And toss her troubled hair.What shape was this who",https://www.poets.org/poetsorg/poem/vampire
Death,"Elizabeth it is in vain you say""Love not"" — thou sayest it in so sweet a way:In vain those words from thee or L.E.L.Zantippe's talents had enforced so well:Ah! if that language from thy heart arise,Breath it less gently forth — and veil thine eyes.Endymion, recollect, when Luna triedTo cure",https://www.poets.org/poetsorg/poem/acrostic
Death,"I will not walk in the wood to-night, I will not stand by the water’s edge And see day lie on the dusk’s bright ledge Until it turn, a star at its breast, To rest.I will not see the wide-flung hills Closing darkly about my grief, I wore a crown of their lightest leaf, But now they",https://www.poets.org/poetsorg/poem/after-1
Death,"You heap the logs and try to fillThe little room with words and cheer,But silent feet are on the hill,Across the window veiled eyes peer.The hosts of lovers, young in death,Go seeking down the world to-night,Remembering faces, warmth and breath— And they shall seek till",https://www.poets.org/poetsorg/poem/all-souls-night-1917
Death,"August sauntered down the mountain-side, Dropping mottled, turbid wraiths of decay. The air was like an old priest Disrobing without embarrassment Before the dark and candid gaze of night. But these things brought no pause To the saucily determined squirrel. His eyes were hungrily upturned To where the stars hung—icily clustered nuts Dotting trees of solitude. He saw the stars",https://www.poets.org/poetsorg/poem/rattlesnake-mountain-fable-ii
Death,"If I had a million lives to live 	and a million deaths to die 	in a million humdrum worlds, I’d like to change my name 	and have a new house number to go by 	each and every time I died 	and started life all over",https://www.poets.org/poetsorg/poem/humdrum
Death,"I have a rendezvous with DeathAt some disputed barricade,When Spring comes back with rustling shadeAnd apple-blossoms fill the air—I have a rendezvous with Death When Spring brings back blue days and fair.It may",https://www.poets.org/poetsorg/poem/i-have-rendezvous-death
Death,"Stand on the highest pavement of the stair—	 Lean on a garden urn—	 Weave, weave the sunlight in your hair—	 Clasp your flowers to you with a pained surprise—	 Fling them to the ground and turn	With a fugitive resentment in your eyes:	 But weave, weave the sunlight in your hair.	 ",https://www.poets.org/poetsorg/poem/la-figlia-che-piange
Death,"II.All night long we lie Stupidly watching the smoke puff over the sky, Stupidly watching the interminable stars Come out again, peaceful and cold and high, Swim into the smoke again, or melt in a flare of red… All night long, all night long, Hearing the terrible battle of guns, We smoke our pipes, we think we",https://www.poets.org/poetsorg/poem/1915-trenches
Death,"They sing their dearest songs— He, she, all of them—yea, Treble and tenor and bass. And one to play; With the candles mooning each face... Ah, no; the years O! How the sick leaves reel down in throngs!They clear the creeping moss— Elders and juniors-—aye, Making the pathways neat And the garden gay; And they build a shady seat... Ah, no;",https://www.poets.org/poetsorg/poem/during-wind-and-rain
Death,"He saw her from the bottom of the stairs Before she saw him.She was starting down, Looking back over her shoulder at some fear. She took a doubtful step and then undid it To raise herself and look again.He spoke Advancing toward her:'What is it you see From up there",https://www.poets.org/poetsorg/poem/home-burial
Death,"Who goes there? hankering, gross, mystical, nude; How is it I extract strength from the beef I eat?What is a man anyhow? what am I? what are you?All I mark as my own you shall offset it with your own, Else it were time lost listening to me.I do not snivel that",https://www.poets.org/poetsorg/poem/song-myself-20
Death,"Stretch'd and still lies the midnight, Two great hulls motionless on the breast of the darkness, Our vessel riddled and slowly sinking, preparations to pass to the one we have conquer'd, The captain on the quarter-deck coldly giving his orders through a countenance white as a sheet, Near by the corpse of the child",https://www.poets.org/poetsorg/poem/song-myself-36
Death,"Allons! after the great Companions, and to belong to them!They too are on the road—they are the swift and majestic men— they are the greatest women,Enjoyers of calms of seas and storms of seas,Sailors of many a ship, walkers of many a mile of land,Habituès of many distant countries, habituès of",https://www.poets.org/poetsorg/poem/song-open-road-12
Death,"Has any one supposed it lucky to be born? I hasten to inform him or her it is just as lucky to die, and I know it.I pass death with the dying and birth with the new-wash'd babe, and am not contain'd between my hat and boots, And peruse manifold objects, no",https://www.poets.org/poetsorg/poem/song-myself-7
Death,"Out of the rolling ocean, the crowd, came a drop gently to me, Whispering I love you, before long I die, I have travel'd a long way, merely to look on you to touch you, For I could not die till I once look'd on you, For I fear'd I might afterward lose you.Now",https://www.poets.org/poetsorg/poem/out-rolling-ocean-crowd
Death,"O God, my dream! I dreamed that you were dead; Your mother hung above the couch and wept Whereon you lay all white, and garlanded With blooms of waxen whiteness. I had crept Up to your chamber-door, which stood ajar, And in the doorway watched you from afar, Nor dared advance to kiss your lips and",https://www.poets.org/poetsorg/poem/threshold
Death,"Sunset and evening star, And one clear call for me! And may there be no moaning of the bar, When I put out to sea,But such a tide as moving seems asleep, Too full for sound",https://www.poets.org/poetsorg/poem/crossing-bar
Death,"Upon the mountain’s distant head,With trackless snows for ever white, Where all is still, and cold, and dead,Late shines the day’s departing light.But far below those icy rocks,The vales, in summer bloom arrayed, Woods full of birds, and fields of flocks, ",https://www.poets.org/poetsorg/poem/upon-mountains-distant-head
Death,"If I should die,And you should live,And time should gurgle on,And morn should beam,And noon should burn,As it has usual done;If birds should build as early,And bees as bustling go,—One might depart at optionFrom enterprise below!’T is sweet to know that stocks will standWhen we with daisies lie,That commerce will",https://www.poets.org/poetsorg/poem/if-i-should-die-54
Death,"Once upon a midnight dreary, while I pondered, weak and weary, Over many a quaint and curious volume of forgotten lore— While I nodded, nearly napping, suddenly there came a tapping, As of some one gently rapping, rapping at my chamber door— ""'Tis some visitor,"" I muttered, ""tapping at my chamber door— ",https://www.poets.org/poetsorg/poem/raven
Audio,At the mosque’s entrance3:30 a.m. Syrian women beg wearing black gloves. Your father’s grandmother was Syrianbefore the country was ash.Before the government turnedto kill its people.What incites that internal blaze? What says it is me,https://www.poets.org/poetsorg/poem/solemnity
Audio,"{on the occasion of Martin Puryear’s Noblesse O’ (red cedar and aluminum paint) at the Dallas Museum of Art}Perfect for picking up marbles, For finding, lifting, a favoriteBlade of grass, O’ magic elastic straw of the watering hole,Perfected for sucking, water, up, Then miraculously aiming back Around, into the mouth, mod implement",https://www.poets.org/poetsorg/poem/o-noblesse-o
Audio,"Well, I guess no one can have everything. I must learn to celebrate when I fail. Inner growth and fortitude follow the sting, right? Won't I rise with holy wind in my sails? Yet they always seem to get what I want, door after door flung open. Why are the keepers of doors, who haunt the hopeful",https://www.poets.org/poetsorg/poem/lifted
Audio,(for Ntozake Shange)I used to be a roller coaster girl 7 times in a row No vertigo in these skinny legs My lipstick bubblegum pinkAs my,https://www.poets.org/poetsorg/poem/i-used-be-roller-coaster-girl
Death,"""I am come—I am come! once again from the tomb,In return for the ring which you gave;That I am thine, and that thou art mine,This nuptial pledge receive.""He lay like a corse 'neath the Demon's force,",https://www.poets.org/poetsorg/poem/vampire-bride-i-am-come-i-am-come
Death," LINES WRITTEN IN THE VALE OF CHAMOUNIThe everlasting universe of things Flows through the mind, and rolls its rapid waves, Now dark—now glittering—now reflecting gloom— Now lending splendour, where from secret springs The source of human thought its tribute brings Of waters,—with a sound but half its own, Such as a feeble brook",https://www.poets.org/poetsorg/poem/mont-blanc
Death,"I that in heill was and gladness Am trublit now with great sickness And feblit with infirmitie:Timor Mortis conturbat me.Our plesance here is all vain glory, This fals world is but transitory, The flesh is bruckle, the Feynd is slee:Timor Mortis conturbat me. The state of man does",https://www.poets.org/poetsorg/poem/lament-makaris
Death,"Adam lay ibounden,Bounden in a bond; Four thousand winterThoght he not too long; And all was for an appil,An appil that he tok, As clerkes findenWreten in here book. Ne hadde the appil take",https://www.poets.org/poetsorg/poem/adam-lay-ibounden
Death,O Distinct Lady of my unkempt adoration if i have made a fragile certainsong under the window of your soul it is not like any songs (the singers the others they have been faithfulto many things and which die i have been sometimes true to Nothing and which livesthey were fond of the handsome moon never spoke ill,https://www.poets.org/poetsorg/poem/amores-xi
Death,"the glory is fallen out of the sky the last immortal leaf isdead and the gold year a formal spasm in thedust this is the passing of all shining things therefore we also blandlyinto receptive earth,O let us descendtake shimmering wind these fragile splendors from us crumple them hidethem in thy breath drive them in nothingness for we would sleepthis is the passing of all shining things no lingering",https://www.poets.org/poetsorg/poem/amores-viii
Death,"A snake came to my water-trough On a hot, hot day, and I in pyjamas for the heat,To drink there.In the deep, strange-scented shade of the great dark carob treeI came down the steps with my pitcherAnd must wait, must stand and wait, for there he was at the trough before",https://www.poets.org/poetsorg/poem/snake-0
Death,"Always before your voice my soulhalf-beautiful and wholly drollis as some smooth and awkward foal,whereof young moons beginthe newness of his skin, so of my stupid sincere youththe exquisite failure uncouthdiscovers a trembling and smoothUnstrength,against the strongsilences of your song; or as",https://www.poets.org/poetsorg/poem/songs-iii
Audio,"Smelling of sweet resin the Aleppo pines' shadows grow taller by the hour. Two identical twin boys chase each other through the shadows, the one who's ten minutes older yelling, I'm gonna kill you while the younger one laughs, Kill me, kill me if you can! Day by day these teatime mortars keep pecking at the blast",https://www.poets.org/poetsorg/poem/youth
Audio,"We walk through clouds wrapped in ancient symbolsWe descend the hill wearing water Maybe we are deadand don’t know itMaybe we are violet flowers and those we long for love onlyour unmade heartsOn attend, on attendWait for Duras and Eminescuto tell us in French then Romanianlight has wounds slow down— memory is",https://www.poets.org/poetsorg/poem/dor
Audio,"When I rose into the cradle of my mother’s mind, she was but a girl, fighting her sisters over a flimsy doll. It’s easy to forget how noiseless I could be spying from behind my mother’s eyes as her mother, bulging with a baby, a real-life Tiny Tears, eclipsed the doorway with a moon. We all fell silent. My",https://www.poets.org/poetsorg/poem/hunger
